id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
12129,29171,US,West Columbia,SC,33.9933000000,-81.0743000000
12130,29172,US,West Columbia,SC,33.9077540000,-81.0813020000
12131,29175,US,Westville,SC,34.4297840000,-80.6035220000
12132,29177,US,White Rock,SC,34.1407300000,-81.2692280000
12133,29178,US,Whitmire,SC,34.4865800000,-81.5710430000
12134,29180,US,Winnsboro,SC,34.3579790000,-81.0594760000
12135,29201,US,Columbia,SC,33.9866280000,-81.0248260000
12136,29202,US,Columbia,SC,34.0243540000,-81.0288130000
12137,29203,US,Columbia,SC,34.0986720000,-81.0618700000
12138,29204,US,Columbia,SC,34.0308270000,-81.0014050000
12139,29205,US,Columbia,SC,33.9860240000,-80.9974680000
12140,29206,US,Columbia,SC,34.0253800000,-80.9490310000
12141,29207,US,Columbia,SC,34.0116920000,-80.9415520000
12142,29208,US,Columbia,SC,33.9983630000,-81.0280280000
12143,29209,US,Columbia,SC,33.9371790000,-80.9528470000
12144,29210,US,Columbia,SC,34.0385210000,-81.1130100000
12145,29211,US,Columbia,SC,34.0004000000,-81.0344000000
12146,29212,US,Columbia,SC,34.0879700000,-81.1986590000
12147,29214,US,Columbia,SC,34.0009000000,-81.0353000000
12148,29215,US,Columbia,SC,34.0009000000,-81.0353000000
12149,29216,US,Columbia,SC,34.0009000000,-81.0353000000
12150,29217,US,Columbia,SC,34.0009000000,-81.0353000000
12151,29218,US,Columbia,SC,34.0009000000,-81.0353000000
12152,29219,US,Columbia,SC,34.0009000000,-81.0353000000
12153,29220,US,Columbia,SC,34.0009000000,-81.0353000000
12154,29221,US,Columbia,SC,34.0009000000,-81.0353000000
12155,29222,US,Columbia,SC,34.0009000000,-81.0353000000
12156,29223,US,Columbia,SC,34.0630040000,-80.8532300000
12157,29224,US,Columbia,SC,34.0009000000,-81.0353000000
12158,29225,US,Columbia,SC,34.0009000000,-81.0353000000
12159,29226,US,Columbia,SC,34.0009000000,-81.0353000000
12160,29227,US,Columbia,SC,34.0009000000,-81.0353000000
12161,29228,US,Columbia,SC,34.0036000000,-81.0344000000
12162,29229,US,Columbia,SC,34.1349820000,-80.8872560000
12163,29230,US,Columbia,SC,34.0009000000,-81.0353000000
12164,29240,US,Columbia,SC,34.0009000000,-81.0353000000
12165,29250,US,Columbia,SC,34.0009000000,-81.0353000000
12166,29260,US,Columbia,SC,34.0009000000,-81.0353000000
12167,29290,US,Columbia,SC,34.0009000000,-81.0353000000
12168,29292,US,Columbia,SC,34.0009000000,-81.0353000000
12169,29301,US,Spartanburg,SC,34.9336410000,-82.0102420000
12170,29302,US,Spartanburg,SC,34.8847410000,-81.8504830000
12171,29303,US,Spartanburg,SC,34.9950420000,-81.9821900000
12172,29304,US,Spartanburg,SC,34.9497000000,-81.9325000000
12173,29305,US,Spartanburg,SC,34.9497000000,-81.9325000000
12174,29306,US,Spartanburg,SC,34.8995220000,-81.9261170000
12175,29307,US,Spartanburg,SC,34.9882540000,-81.8245240000
12176,29316,US,Boiling Springs,SC,35.0419850000,-81.9759430000
12177,29318,US,Boiling Springs,SC,34.9497000000,-81.9325000000
12178,29319,US,Spartanburg,SC,34.9497000000,-81.9325000000
12179,29320,US,Arcadia,SC,34.9570700000,-81.9929760000
12180,29321,US,Buffalo,SC,34.7209860000,-81.7407440000
12181,29322,US,Campobello,SC,35.1026600000,-82.1331360000
12182,29323,US,Chesnee,SC,35.1121120000,-81.9205160000
12183,29324,US,Clifton,SC,34.9794000000,-81.8183000000
12184,29325,US,Clinton,SC,34.4761500000,-81.8166380000
12185,29329,US,Converse,SC,34.9918000000,-81.8353000000
12186,29330,US,Cowpens,SC,35.0618640000,-81.7943860000
12187,29331,US,Cross Anchor,SC,34.6425000000,-81.8582000000
12188,29332,US,Cross Hill,SC,34.2755280000,-81.9798800000
12189,29333,US,Drayton,SC,34.9675000000,-81.9064000000
12190,29334,US,Duncan,SC,34.9081300000,-82.1173250000
12191,29335,US,Enoree,SC,34.6659540000,-81.8982110000
12192,29336,US,Fairforest,SC,34.9565000000,-82.0103000000
12193,29338,US,Fingerville,SC,35.1361120000,-82.0031720000
12194,29340,US,Gaffney,SC,34.9786550000,-81.6082920000
12195,29341,US,Gaffney,SC,35.1015120000,-81.6989560000
12196,29342,US,Gaffney,SC,35.0718000000,-81.6500000000
12197,29346,US,Glendale,SC,34.9447000000,-81.8375000000
12198,29348,US,Gramling,SC,35.0764000000,-82.1329000000
12199,29349,US,Inman,SC,35.0823220000,-82.0805970000
12200,29351,US,Joanna,SC,34.3892320000,-81.8175630000
12201,29353,US,Jonesville,SC,34.8099680000,-81.6320000000
12202,29355,US,Kinards,SC,34.3483830000,-81.7534180000
12203,29356,US,Landrum,SC,35.1312680000,-82.2514630000
12204,29360,US,Laurens,SC,34.4918620000,-82.0465620000
12205,29364,US,Lockhart,SC,34.7863200000,-81.4637280000
12206,29365,US,Lyman,SC,34.9839860000,-82.1628040000
12207,29368,US,Mayo,SC,34.8405000000,-82.0946000000
12208,29369,US,Moore,SC,34.8549750000,-82.0276660000
12209,29370,US,Mountville,SC,34.3533380000,-81.9575050000
12210,29372,US,Pacolet,SC,34.9071060000,-81.7015410000
12211,29373,US,Pacolet Mills,SC,34.9278720000,-81.7482710000
12212,29374,US,Pauline,SC,34.7865500000,-81.8530720000
12213,29375,US,Reidville,SC,34.8624080000,-82.1103920000
12214,29376,US,Roebuck,SC,34.8245260000,-81.9503960000
12215,29377,US,Startex,SC,34.9326040000,-82.0938210000
12216,29378,US,UNA,SC,34.9687000000,-81.9707000000
12217,29379,US,Union,SC,34.6801600000,-81.6386580000
12218,29384,US,Waterloo,SC,34.3399080000,-82.0840460000
12219,29385,US,Wellford,SC,34.9738170000,-82.1002310000
